370100103,广播,济南经济广播(FM90.9),地级,中国,,,,,,经济生活,经济,,370100,
150000107,广播,内蒙古农村牧区广播绿野之声(FM91.9),省级,中国,,,,,,其他,农村牧区,汉语,150000,
150000108,广播,内蒙古人民广播电台音乐广播,省级,中国,,,,,,交通音乐,音乐,,150000,
210000106,广播,辽宁人民广播电台故事广播,省级,中国,,,,,,其他,故事,,210000,
210000107,广播,辽宁乡村广播大地之声(FM89.5 FM96.9 AM927),省级,中国,,,,,,其他,乡村,汉语,210000,
370500102,广播,东营交通音乐广播(FM98.4),地级,中国,,,,,,交通音乐,交通音乐,,370500,
220000106,广播,吉林省故事广播(FM103.3),省级,中国,,,,,,其他,故事,,220000,
510000110,广播,四川文艺广播(FM90),省级,中国,,,,,,综艺文化,文艺,,510000,
230000108,广播,黑龙江音乐广播(FM95.8),省级,中国,,,,,,交通音乐,音乐,,230000,
320000106,广播,江苏文艺广播(FM91.4 AM1053),省级,中国,,,,,,综艺文化,文艺,,320000,
320000107,广播,江苏健康广播(FM100.5 AM846),省级,中国,,,,,,其他,健康,,320000,
320000109,广播,江苏音乐广播(FM89.7),省级,中国,,,,,,交通音乐,音乐,,320000,
340000105,广播,安徽旅游广播私家车1065广播(FM106.5),省级,中国,,,,,,交通音乐,旅游,汉语,340000,
340000107,广播,安徽故事广播(FM107.4),省级,中国,,,,,,综艺文化,小说评书,汉语,340000,
340000108,广播,安徽农村广播绿色之声(FM95.5 AM1008),省级,中国,,,,,,其他,农村,汉语,340000,
340100103,广播,合肥故事广播(FM98.8 AM1170),地级,中国,,,,,,其他,故事,,340100,
340100104,广播,合肥汽车音乐广播(FM87.6),地级,中国,,,,,,交通音乐,汽车音乐,,340100,
341600101,广播,亳州新闻综合广播(FM88.2 AM999),地级,中国,,,,,,新闻综合,新闻综合,,341600,
360000105,广播,江西民生广播(FM101.9),省级,中国,,,,,,其他,民生,,360000,
370100106,广播,济南音乐广播(FM88.7),地级,中国,,,,,,交通音乐,音乐,,370100,
410000106,广播,河南旅游广播私家车999(FM99.9),省级,中国,,,,,,交通音乐,旅游,,410000,
410500103,广播,安阳交通广播(FM89),地级,中国,,,,,,交通音乐,交通,,410500,
410000101,广播,河南新闻广播(FM95.4 FM102.3 AM657),省级,中国,,,,,,新闻综合,新闻,,410000,
410000102,广播,河南交通广播(FM104.1),省级,中国,,,,,,交通音乐,交通,,410000,
410000103,广播,河南文艺广播,省级,中国,,,,,,综艺文化,文艺,,410000,
410000104,广播,河南经济广播(FM103.2 AM972),省级,中国,,,,,,经济生活,经济,,410000,
410100103,广播,郑州经济广播(FM93.1 AM711),地级,中国,,,,,,经济生活,经济,,410100,
410100104,广播,郑州私家车广播(FM91.8),地级,中国,,,,,,交通音乐,文娱,,410100,
410100107,广播,郑州音乐广播(FM94.4),地级,中国,,,,,,交通音乐,音乐,,410100,
410200101,广播,开封新闻广播(FM101.4),地级,中国,,,,,,新闻综合,新闻,,410200,
410200102,广播,开封文艺交通广播(FM105.1),地级,中国,,,,,,交通音乐,交通,汉语,410200,
410400101,广播,平顶山新闻综合广播(FM98.9 AM747),地级,中国,,,,,,新闻综合,新闻综合,,410400,
410400103,广播,平顶山音乐广播(FM99.6 AM846),地级,中国,,,,,,交通音乐,音乐,,410400,
410400104,广播,平顶山交通广播(FM96.4),地级,中国,,,,,,交通音乐,交通,汉语,410400,
410500101,广播,安阳新闻综合广播(FM94.2 AM882),地级,中国,,,,,,新闻综合,新闻综合,,410500,
410500102,广播,安阳汽车音乐广播(FM100.8),地级,中国,,,,,,交通音乐,汽车音乐,,410500,
